Yr_Sold,1st_Flr_SF,Bedroom_AbvGr,Bldg_Type,Bsmt_Full_Bath,Bsmt_Half_Bath,Central_Air,Condition_1,Condition_2,Electrical,Exter_Cond,Exter_Qual,Exterior_1st,Exterior_2nd,Foundation,Full_Bath,Functional,Gr_Liv_Area,Half_Bath,Heating,Heating_QC,House_Style,Kitchen_AbvGr,Kitchen_Qual,Land_Contour,Land_Slope,Lot_Area,Lot_Config,Lot_Shape,MS_SubClass,MS_Zoning,Mas_Vnr_Type,Mo_Sold,Neighborhood,Overall_Cond,Overall_Qual,Paved_Drive,Roof_Matl,Roof_Style,SalePrice,Sale_Condition,Sale_Type,Street,TotRms_AbvGrd,Utilities,Year_Built,Year_Remod/Add
2007-01-01,848,1,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,1,Typ,848,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4435,Inside,Reg,120,RM,BrkFace,11,CollgCr,5,6,Y,CompShg,Gable,131500,Normal,WD ,Pave,3,AllPub,2003,2003
2007-01-01,1341,1,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,1,Typ,1341,1,GasA,Ex,1Story,1,Gd,Lvl,Mod,17227,CulDSac,IR2,20,RL,BrkFace,1,CollgCr,5,8,Y,CompShg,Gable,246900,Normal,WD ,Pave,5,AllPub,1999,2000
2007-01-01,847,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1928,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8200,Inside,Reg,60,RL,None,7,CollgCr,5,7,Y,CompShg,Gable,219500,Normal,WD ,Pave,8,AllPub,2003,2004
2007-01-01,1337,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1337,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8450,Inside,Reg,20,RL,None,10,CollgCr,5,7,Y,CompShg,Gable,185000,Normal,WD ,Pave,6,AllPub,2003,2003
2007-01-01,738,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1476,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8145,Inside,IR1,60,RL,None,6,CollgCr,5,7,Y,CompShg,Gable,179400,Partial,New,Pave,7,AllPub,2007,2007
2007-01-01,939,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1797,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9245,Inside,IR1,60,RL,None,4,CollgCr,5,7,Y,CompShg,Gable,213500,Normal,WD ,Pave,8,AllPub,2006,2006
2007-01-01,1422,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1422,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8500,FR2,Reg,20,RL,BrkFace,11,CollgCr,5,7,Y,CompShg,Gable,179600,Normal,WD ,Pave,7,AllPub,2004,2004
2007-01-01,1190,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1190,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8769,FR2,Reg,20,RL,None,10,CollgCr,5,7,Y,CompShg,Gable,173500,Normal,WD ,Pave,5,AllPub,2005,2005
2007-01-01,1330,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1330,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8334,Inside,Reg,20,RL,None,7,CollgCr,5,6,Y,CompShg,Gable,167840,Partial,New,Pave,6,AllPub,2006,2007
2007-01-01,738,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1491,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,8333,Inside,Reg,60,RL,None,5,CollgCr,5,7,Y,CompShg,Gable,168675,Normal,WD ,Pave,7,AllPub,2006,2006
2007-01-01,768,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1536,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9045,Inside,IR1,60,RL,None,6,CollgCr,5,5,Y,CompShg,Gable,167000,Normal,WD ,Pave,6,AllPub,2005,2005
2007-01-01,1214,2,1Fam,1.0,0.0,Y,Feedr,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1214,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9170,Corner,Reg,20,RL,None,4,Edwards,7,5,Y,CompShg,Hip,140000,Normal,WD ,Pave,6,AllPub,1965,1965
2007-01-01,936,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,936,0,GasA,Gd,SFoyer,1,TA,Low,Gtl,9825,Inside,Reg,85,RL,BrkFace,8,Edwards,5,5,Y,CompShg,Gable,118500,Abnorml,WD ,Pave,4,AllPub,1967,1967
2007-01-01,1088,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,VinylSd,VinylSd,CBlock,1,Typ,1088,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8308,Inside,Reg,20,RL,Stone,6,Edwards,6,4,P,CompShg,Gable,110000,Normal,COD,Pave,4,AllPub,1963,1963
2007-01-01,960,3,1Fam,1.0,0.0,Y,Norm,Norm,FuseF,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,960,0,GasA,TA,1Story,1,TA,HLS,Gtl,10921,Inside,Reg,20,RL,BrkFace,5,Edwards,5,4,P,CompShg,Hip,94750,Normal,WD ,Pave,6,AllPub,1965,1965
2007-01-01,901,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,VinylSd,VinylSd,CBlock,1,Typ,1351,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,16287,Inside,Reg,50,RL,None,7,Edwards,6,5,N,CompShg,Gable,122000,Normal,WD ,Pave,7,AllPub,1925,1950
2007-01-01,1179,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Min2,1179,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8240,Inside,Reg,20,RL,Stone,6,Edwards,6,6,P,CompShg,Hip,110000,Normal,WD ,Pave,5,AllPub,1960,1960
2007-01-01,816,3,Duplex,1.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,HdBoard,HdBoard,CBlock,1,Typ,816,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,11841,Inside,Reg,90,RL,BrkFace,5,Edwards,5,6,Y,CompShg,Gable,118500,Normal,WD ,Grvl,5,AllPub,1990,1990
2007-01-01,1044,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,Fa,TA,HdBoard,Plywood,CBlock,1,Typ,1044,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,6285,Inside,Reg,80,RL,None,4,Edwards,6,6,Y,CompShg,Gable,133500,Normal,WD ,Pave,7,AllPub,1976,1976
2007-01-01,1113,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,HdBoard,HdBoard,CBlock,1,Typ,1113,1,GasA,TA,1Story,1,TA,Lvl,Gtl,7917,Corner,IR1,20,RL,BrkFace,5,Edwards,7,6,Y,CompShg,Hip,148000,Normal,WD ,Pave,6,AllPub,1976,1976
2007-01-01,1100,5,Duplex,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,Slab,2,Typ,2233,1,GasA,TA,2Story,2,TA,Lvl,Gtl,9555,CulDSac,IR1,90,RL,None,2,Edwards,6,5,Y,CompShg,Gable,141000,Normal,WD ,Pave,11,AllPub,1979,1979
2007-01-01,1125,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1125,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,8536,Corner,Reg,20,RL,None,4,Edwards,5,5,Y,CompShg,Gable,155000,Partial,New,Pave,5,AllPub,2006,2007
2007-01-01,1090,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1090,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,7024,Inside,Reg,20,RL,None,6,Edwards,5,5,Y,CompShg,Gable,157000,Normal,WD ,Pave,5,AllPub,2005,2006
2007-01-01,734,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1408,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,7023,Inside,Reg,60,RL,None,5,Edwards,5,5,Y,CompShg,Gable,171500,Normal,WD ,Pave,6,AllPub,2005,2006
2007-01-01,5095,2,1Fam,1.0,1.0,Y,Norm,Norm,SBrkr,TA,Ex,CemntBd,CmentBd,PConc,2,Typ,5095,1,GasA,Ex,1Story,1,Ex,Bnk,Gtl,39290,Inside,IR1,20,RL,Stone,10,Edwards,5,10,Y,CompShg,Hip,183850,Partial,New,Pave,15,AllPub,2008,2009
2007-01-01,3138,3,1Fam,1.0,0.0,Y,PosN,PosN,SBrkr,TA,Ex,CemntBd,CmentBd,PConc,3,Typ,4676,1,GasA,Ex,2Story,1,Ex,Bnk,Gtl,40094,Inside,IR1,60,RL,Stone,10,Edwards,5,10,Y,CompShg,Hip,184750,Partial,New,Pave,11,AllPub,2007,2008
2007-01-01,1072,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1072,0,GasA,Ex,SFoyer,1,Gd,Lvl,Gtl,3675,Inside,Reg,180,RM,Stone,5,Edwards,5,6,Y,CompShg,Gable,140000,Normal,WD ,Pave,5,AllPub,2005,2005
2007-01-01,960,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,WdShing,Wd Shng,CBlock,1,Typ,960,0,GasA,Ex,1Story,1,Fa,Lvl,Gtl,6400,Inside,Reg,20,RL,None,12,Edwards,7,5,Y,CompShg,Gable,131750,Normal,WD ,Pave,4,AllPub,1959,2000
2007-01-01,1152,2,Duplex,0.0,0.0,N,Norm,Norm,SBrkr,TA,TA,AsbShng,Plywood,PConc,2,Typ,1152,0,GasA,TA,1Story,2,Fa,Lvl,Gtl,6882,Corner,Reg,90,RL,BrkCmn,9,Edwards,3,4,N,CompShg,Gable,61500,Normal,WD ,Pave,6,AllPub,1955,1955
2007-01-01,948,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,PConc,1,Typ,948,0,GasA,Ex,1Story,1,TA,Bnk,Gtl,10215,Inside,Reg,20,RL,BrkFace,2,Edwards,5,4,Y,CompShg,Hip,111000,Normal,WD ,Pave,5,AllPub,1954,1954
2007-01-01,1195,4,Duplex,0.0,0.0,N,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,2,Typ,1195,0,GasA,TA,1Story,2,TA,Lvl,Gtl,8741,Inside,Reg,90,RL,None,7,Edwards,6,5,N,CompShg,Gable,98500,Abnorml,WD ,Pave,8,AllPub,1946,1950
2007-01-01,774,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,BrkTil,1,Typ,774,0,GasA,Ex,1Story,1,Gd,Bnk,Mod,4270,Inside,Reg,30,RH,None,5,Edwards,6,3,Y,CompShg,Gable,79000,Normal,WD ,Pave,6,AllPub,1931,2006
2007-01-01,740,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,BrkTil,1,Typ,865,0,GasA,TA,1.5Fin,1,TA,Bnk,Gtl,10042,Corner,Reg,40,RL,None,8,Edwards,8,6,Y,CompShg,Gable,108500,Normal,WD ,Pave,4,AllPub,1920,1995
2007-01-01,894,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,894,0,GasA,Ex,1Story,1,TA,Bnk,Mod,9450,Inside,Reg,20,RL,None,5,Edwards,5,4,Y,CompShg,Gable,110000,Abnorml,WD ,Pave,5,AllPub,1954,1954
2007-01-01,796,2,1Fam,0.0,0.0,N,Norm,Norm,SBrkr,TA,TA,MetalSd,HdBoard,CBlock,1,Min2,1346,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,11767,Inside,Reg,50,RL,None,5,Edwards,7,4,Y,CompShg,Gable,112000,Normal,WD ,Pave,6,AllPub,1910,2000
2007-01-01,768,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,768,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8172,Inside,Reg,20,RL,None,7,Edwards,5,4,Y,CompShg,Gable,125000,Normal,WD ,Pave,4,AllPub,1955,1955
2007-01-01,864,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,WdShing,Plywood,CBlock,1,Typ,864,0,GasA,TA,1Story,1,TA,HLS,Gtl,8172,Inside,Reg,20,RL,None,10,Edwards,5,4,N,CompShg,Gable,79275,Family,COD,Pave,5,AllPub,1955,1955
2007-01-01,948,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,CBlock,1,Typ,948,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8190,Inside,Reg,20,RL,None,10,Edwards,6,4,Y,CompShg,Hip,119000,Normal,WD ,Pave,5,AllPub,1954,1954
2007-01-01,1440,8,2fmCon,0.0,0.0,Y,Feedr,Norm,FuseA,TA,Fa,VinylSd,VinylSd,CBlock,2,Typ,3395,0,GasA,Ex,2.5Fin,2,Fa,Bnk,Gtl,10896,Inside,Reg,190,RH,None,3,SWISU,7,6,N,CompShg,Hip,200000,Abnorml,WD ,Pave,14,AllPub,1914,1995
2007-01-01,1296,6,Duplex,2.0,0.0,N,Norm,Norm,FuseA,TA,TA,Wd Sdng,Plywood,PConc,2,Min2,2592,0,Grav,Fa,2Story,2,TA,Lvl,Gtl,10890,Inside,Reg,90,RL,None,1,SWISU,6,5,Y,CompShg,Hip,150000,AdjLand,WD ,Pave,12,AllPub,1923,1950
2007-01-01,900,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,Wd Sdng,Wd Sdng,PConc,1,Typ,1502,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,10592,Inside,Reg,70,RL,None,8,Crawfor,7,6,Y,CompShg,Hip,165000,Normal,WD ,Pave,7,AllPub,1923,1996
2007-01-01,789,2,1Fam,0.0,0.0,N,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,BrkTil,1,Typ,789,0,Grav,Fa,1.5Unf,1,TA,Lvl,Gtl,10594,Inside,Reg,45,RL,None,6,Crawfor,5,5,Y,CompShg,Gable,96500,Normal,WD ,Pave,5,AllPub,1926,1950
2007-01-01,1422,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Stucco,Plywood,PConc,1,Typ,1422,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7223,Inside,Reg,30,RL,None,4,Crawfor,5,5,Y,CompShg,Hip,136500,Normal,WD ,Pave,6,AllPub,1926,1950
2007-01-01,759,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,BrkTil,2,Typ,1298,0,GasA,Gd,1.5Fin,1,TA,HLS,Gtl,6821,Inside,Reg,50,RL,None,8,Crawfor,7,6,P,CompShg,Gable,146500,Normal,WD ,Pave,8,AllPub,1921,2005
2007-01-01,981,3,1Fam,1.0,0.0,Y,Feedr,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,BrkTil,1,Typ,1768,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,7200,Corner,Reg,50,RL,BrkFace,6,SWISU,7,5,Y,CompShg,Gable,175000,Normal,WD ,Pave,7,AllPub,1937,1950
2007-01-01,567,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,BrkTil,1,Typ,1098,0,GasA,TA,2Story,1,TA,Lvl,Gtl,4000,Inside,Reg,70,RL,None,6,Crawfor,8,7,Y,CompShg,Gable,148500,Normal,WD ,Pave,5,AllPub,1930,1995
2007-01-01,851,3,1Fam,0.0,0.0,N,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,BrkTil,1,Typ,1436,0,GasA,TA,2Story,1,TA,Lvl,Gtl,6720,Inside,Reg,70,RL,None,4,Crawfor,7,6,Y,CompShg,Gable,141500,Normal,CWD,Pave,7,AllPub,1921,1950
2007-01-01,912,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,Wd Sdng,Wd Sdng,BrkTil,1,Typ,1426,1,GasA,Gd,1.5Fin,1,Gd,Lvl,Gtl,7642,Corner,Reg,50,RL,None,6,Crawfor,8,7,Y,CompShg,Gable,189950,Normal,WD ,Pave,7,AllPub,1918,1998
2007-01-01,686,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,BrkTil,1,Typ,1461,0,GasA,TA,2Story,1,TA,Lvl,Gtl,7155,Inside,Reg,70,RL,None,7,Crawfor,8,6,N,CompShg,Gable,135000,Normal,WD ,Pave,6,AllPub,1926,1991
2007-01-01,918,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,MetalSd,MetalSd,CBlock,2,Typ,1646,0,GasA,Gd,2.5Unf,1,TA,Lvl,Gtl,7128,Inside,Reg,75,RL,None,8,Crawfor,5,7,Y,CompShg,Gable,164000,Normal,WD ,Pave,7,AllPub,1941,1950
2007-01-01,694,2,1Fam,0.0,0.0,N,Norm,Norm,SBrkr,TA,TA,WdShing,Stucco,PConc,1,Typ,694,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,4280,Inside,Reg,30,RL,None,3,Crawfor,6,5,P,CompShg,Gable,90350,Normal,WD ,Pave,4,AllPub,1913,2002
2007-01-01,661,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Shng,PConc,2,Typ,1250,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,5362,Corner,Reg,50,RL,None,11,Crawfor,6,5,Y,CompShg,Gable,139000,Normal,WD ,Pave,8,AllPub,1910,2003
2007-01-01,954,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,MetalSd,MetalSd,PConc,1,Typ,954,0,GasA,Ex,1Story,1,Fa,Bnk,Gtl,6305,Inside,Reg,30,RL,None,6,Crawfor,7,5,Y,CompShg,Gable,119750,Normal,WD ,Pave,5,AllPub,1938,1950
2007-01-01,979,4,Duplex,0.0,0.0,N,Norm,Norm,FuseF,TA,TA,MetalSd,MetalSd,CBlock,2,Typ,1958,0,GasA,TA,2Story,2,TA,HLS,Gtl,7136,Inside,IR1,90,RH,BrkFace,8,Crawfor,6,6,Y,CompShg,Gable,145000,Normal,WD ,Pave,8,AllPub,1946,1950
2007-01-01,1001,4,Duplex,0.0,0.0,N,Norm,Norm,FuseA,TA,TA,MetalSd,MetalSd,CBlock,2,Typ,2002,0,GasA,TA,2Story,2,TA,HLS,Gtl,6270,Inside,Reg,90,RH,None,8,Crawfor,6,5,Y,CompShg,Gable,145000,Normal,WD ,Pave,8,AllPub,1949,1950
2007-01-01,867,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,BrkTil,2,Typ,1718,1,GasA,Gd,2.5Unf,1,Gd,Lvl,Gtl,7230,Inside,Reg,70,RL,None,10,Crawfor,7,7,Y,CompShg,Gable,238000,Normal,WD ,Pave,8,AllPub,1927,1992
2007-01-01,1226,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,CBlock,1,Min1,1226,1,GasA,Fa,1Story,1,TA,HLS,Gtl,13108,Inside,IR2,20,RL,None,6,Crawfor,5,5,Y,CompShg,Gable,153500,Normal,WD ,Pave,7,AllPub,1951,1951
2007-01-01,1370,4,1Fam,1.0,0.0,N,Feedr,Norm,FuseA,TA,TA,Wd Sdng,Stucco,BrkTil,2,Typ,2624,1,GasW,TA,2Story,1,TA,Lvl,Gtl,22420,Inside,IR1,70,RL,None,11,Crawfor,6,6,N,CompShg,Hip,239000,Normal,WD ,Pave,10,AllPub,1918,1950
2007-01-01,1940,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,BrkFace,Wd Sdng,PConc,2,Typ,3194,1,GasA,TA,2Story,1,TA,HLS,Mod,12168,Inside,Reg,70,RL,None,9,Crawfor,6,8,Y,CompShg,Gable,359100,Alloca,WD ,Pave,10,AllPub,1934,1998
2007-01-01,1230,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,AsbShng,CmentBd,BrkTil,2,Typ,1755,0,GasA,Ex,1.5Fin,1,Gd,HLS,Gtl,7810,Inside,IR1,50,RL,None,11,Crawfor,6,4,Y,CompShg,Gable,188000,Normal,WD ,Pave,7,AllPub,1930,2003
2007-01-01,1096,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1991,1,GasA,TA,1.5Fin,1,TA,HLS,Mod,11275,Corner,IR1,50,RL,BrkFace,3,Crawfor,7,6,Y,CompShg,Gable,220000,Normal,WD ,Pave,7,AllPub,1932,1950
2007-01-01,760,3,2fmCon,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,CBlock,2,Typ,1355,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,6221,Inside,IR1,190,RL,None,10,Crawfor,5,5,Y,CompShg,Gable,140000,Normal,WD ,Pave,5,AllPub,1941,1950
2007-01-01,1549,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,BrkFace,BrkFace,CBlock,2,Maj1,2727,1,GasA,TA,2Story,1,Gd,Bnk,Mod,10570,Inside,Reg,70,RL,None,12,Crawfor,8,8,Y,CompShg,Hip,315000,Normal,WD ,Pave,10,AllPub,1932,1994
2007-01-01,1436,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,CBlock,2,Typ,2320,1,GasA,Ex,2Story,1,Gd,Lvl,Mod,7259,Inside,IR1,70,RL,None,7,Crawfor,8,6,Y,CompShg,Gambrel,259500,Normal,WD ,Pave,9,AllPub,1945,2002
2007-01-01,1839,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,CemntBd,CmentBd,PConc,2,Typ,1839,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14442,Inside,Reg,20,RL,BrkFace,6,Crawfor,7,6,Y,CompShg,Hip,257500,Normal,WD ,Pave,7,AllPub,1957,2004
2007-01-01,960,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,CBlock,1,Typ,1740,1,GasA,TA,2Story,1,TA,Lvl,Gtl,13125,Inside,Reg,70,RL,None,7,Crawfor,6,7,Y,CompShg,Gable,219500,Normal,CWD,Pave,6,AllPub,1940,1984
2007-01-01,2259,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,Wd Sdng,Wd Sdng,CBlock,2,Typ,2259,0,GasA,TA,1Story,1,Gd,Bnk,Gtl,21000,Corner,Reg,20,RL,BrkFace,10,Crawfor,5,6,Y,CompShg,Hip,217000,Abnorml,COD,Pave,7,AllPub,1953,1953
2007-01-01,1560,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,Fa,TA,Wd Sdng,MetalSd,CBlock,1,Typ,1560,1,GasA,TA,1Story,1,TA,Lvl,Gtl,25485,CulDSac,IR1,20,RL,BrkFace,5,Crawfor,4,6,Y,CompShg,Gable,201000,Normal,WD ,Pave,6,AllPub,1960,1960
2007-01-01,1488,3,1Fam,0.0,1.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,BrkFace,PConc,2,Typ,1488,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,21579,CulDSac,IR1,20,RL,None,9,Crawfor,6,6,Y,CompShg,Hip,215000,Normal,CWD,Pave,7,AllPub,1968,1968
2007-01-01,529,2,Twnhs,0.0,0.0,Y,Norm,Norm,SBrkr,Gd,TA,MetalSd,MetalSd,CBlock,1,Typ,1045,0,GasA,Gd,2Story,1,TA,Lvl,Gtl,1782,Inside,Reg,160,RM,None,12,Blueste,6,6,Y,CompShg,Gable,123900,Normal,WD ,Pave,5,AllPub,1980,1980
2007-01-01,1680,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1680,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,17871,Inside,IR2,20,RL,None,6,Crawfor,5,4,Y,CompShg,Gable,170000,Normal,WD ,Pave,7,AllPub,1995,1996
2007-01-01,1020,1,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1020,0,GasA,Gd,1Story,1,TA,Bnk,Mod,3907,Inside,IR1,120,RM,None,3,Blueste,5,8,Y,CompShg,Gable,200000,Normal,WD ,Pave,4,AllPub,1988,1988
2007-01-01,1696,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,2,Typ,1696,0,GasA,Ex,1Story,1,TA,Bnk,Gtl,20693,Corner,IR1,20,RL,BrkFace,2,Crawfor,5,7,Y,CompShg,Gable,198000,Normal,WD ,Pave,7,AllPub,1971,1971
2007-01-01,2726,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,WdShing,Plywood,CBlock,2,Typ,2726,1,GasA,Gd,1Story,1,Gd,HLS,Gtl,18044,CulDSac,IR1,20,RL,None,8,Crawfor,5,8,Y,CompShg,Gable,315000,Normal,WD ,Pave,6,AllPub,1986,1986
2007-01-01,997,3,1Fam,0.0,0.0,N,Artery,Norm,FuseF,TA,TA,CemntBd,CmentBd,CBlock,2,Typ,1517,0,GasW,TA,1.5Fin,1,Fa,Lvl,Gtl,8500,Corner,Reg,50,RM,None,8,IDOTRR,7,5,N,CompShg,Gable,115000,Normal,WD ,Pave,7,AllPub,1919,2005
2007-01-01,720,3,1Fam,0.0,0.0,Y,Norm,Norm,FuseA,TA,TA,Wd Sdng,Wd Sdng,BrkTil,1,Typ,1215,0,GasA,Gd,1.5Fin,1,Gd,Lvl,Gtl,7000,Corner,Reg,50,RM,None,5,IDOTRR,7,6,Y,CompShg,Gable,141000,Normal,WD ,Pave,6,AllPub,1940,1950
2007-01-01,803,2,1Fam,0.0,0.0,N,RRAe,Norm,FuseF,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,803,0,GasA,Po,1.5Unf,1,TA,Lvl,Gtl,5000,Inside,Reg,45,RM,None,12,IDOTRR,6,5,Y,CompShg,Gable,87000,Normal,WD ,Pave,5,AllPub,1941,1950
2007-01-01,936,3,1Fam,0.0,0.0,Y,Artery,Norm,SBrkr,Gd,Gd,VinylSd,VinylSd,BrkTil,2,Typ,1601,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,7288,Inside,Reg,50,RM,None,9,IDOTRR,7,5,N,CompShg,Gable,129850,Normal,WD ,Pave,6,AllPub,1925,2003
